Fecha;Tarde/Noche;centena ;Fijo;1er Corrido;2do Corrido
21/4/2024;N;0;85;53;75
22/4/2024;M;4;14;84;0
22/4/2024;T;3;68;16;9
22/4/2024;N;9;90;96;63
23/4/2024;M;2;23;24;93
23/4/2024;T;9;95;29;6
23/4/2024;N;5;37;39;93
24/4/2024;M;8;39;95;87
24/4/2024;T;5;26;27;18
24/4/2024;N;0;97;90;81
25/4/2024;M;5;34;7;21
25/4/2024;T;7;46;57;54
25/4/2024;N;2;91;8;63
26/4/2024;M;7;97;71;32
26/4/2024;T;8;11;15;79
26/4/2024;N;3;60;96;74
27/4/2024;M;6;73;79;52
27/4/2024;T;5;45;22;99
27/4/2024;N;0;61;18;94
28/4/2024;M;7;45;22;25
28/4/2024;T;7;31;74;76
28/4/2024;N;1;43;86;1
29/4/2024;M;8;36;91;79
29/4/2024;T;9;86;23;16
29/4/2024;N;1;33;91;84
30/4/2024;M;3;40;98;67
30/4/2024;T;4;17;99;79
30/4/2024;N;1;95;13;52
1/5/2024;M;4;67;52;64
1/5/2024;T;9;79;13;97
1/5/2024;N;9;33;16;17
2/5/2024;M;0;57;77;85
2/5/2024;T;9;13;0;73
2/5/2024;N;9;59;89;13
3/5/2024;M;9;79;83;68
3/5/2024;T;2;16;44;63
3/5/2024;N;4;24;34;6
4/5/2024;M;5;49;21;4
4/5/2024;T;7;48;16;51
4/5/2024;N;8;12;12;71
5/5/2024;M;2;52;94;83
5/5/2024;T;2;58;28;42
5/5/2024;N;2;96;90;34
6/5/2024;M;7;58;83;17
6/5/2024;T;6;18;83;80
6/5/2024;N;8;20;81;59
7/5/2024;M;1;91;19;91
7/5/2024;T;7;95;98;37
7/5/2024;N;8;59;76;24
8/5/2024;M;2;94;39;25
8/5/2024;T;4;19;71;13
8/5/2024;N;7;51;31;90
9/5/2024;M;1;51;84;21
9/5/2024;T;2;82;86;92
9/5/2024;N;1;15;11;10
10/5/2024;M;7;42;95;7
10/5/2024;T;9;33;56;34
10/5/2024;N;8;66;68;8
11/5/2024;M;3;79;48;7
11/5/2024;T;2;48;46;54
11/5/2024;N;9;1;52;12
12/5/2024;M;2;42;86;63
12/5/2024;T;1;28;5;95
12/5/2024;N;3;0;62;80
13/5/2024;M;5;7;30;66
13/5/2024;T;9;34;20;91
13/5/2024;N;4;86;80;66
14/5/2024;M;4;61;41;58
14/5/2024;T;9;85;31;94
14/5/2024;N;6;34;25;0
15/5/2024;M;9;36;78;62
15/5/2024;T;5;73;54;21
15/5/2024;N;9;94;39;87
16/5/2024;M;9;14;65;89
16/5/2024;T;5;28;35;84
16/5/2024;N;1;71;29;98
17/5/2024;M;9;80;10;15
17/5/2024;T;8;41;88;16
17/5/2024;N;5;57;63;1
18/5/2024;M;2;14;12;75
18/5/2024;T;0;23;95;31
18/5/2024;N;8;12;68;61
19/5/2024;M;9;86;88;0
19/5/2024;T;0;46;9;99
19/5/2024;N;1;52;20;40
20/5/2024;M;6;40;58;38
20/5/2024;T;0;91;50;64
20/5/2024;N;4;13;13;89
21/5/2024;M;8;93;63;28
21/5/2024;T;4;73;80;43
21/5/2024;N;6;38;37;12
22/5/2024;M;5;57;89;38
22/5/2024;T;7;30;35;27
22/5/2024;N;3;99;94;13
23/5/2024;M;2;61;87;8
23/5/2024;T;7;39;59;44
23/5/2024;N;7;57;42;85
24/5/2024;M;1;35;70;30
24/5/2024;T;5;92;33;15
24/5/2024;N;7;77;78;25
25/5/2024;M;8;64;71;79
25/5/2024;T;6;43;14;10
25/5/2024;N;1;25;41;83
26/5/2024;M;2;96;94;61
26/5/2024;T;2;36;36;16
26/5/2024;N;6;97;14;30
27/5/2024;M;2;71;79;73
27/5/2024;T;8;33;23;84
27/5/2024;N;9;20;58;14
28/5/2024;M;7;9;96;40
28/5/2024;T;9;95;6;76
28/5/2024;N;5;48;21;2
29/5/2024;M;7;7;85;53
29/5/2024;T;4;79;67;68
29/5/2024;N;4;11;17;56
30/5/2024;M;0;69;50;5
30/5/2024;T;8;16;65;7
30/5/2024;N;8;90;8;93
31/5/2024;M;7;65;27;73
31/5/2024;T;2;42;21;73
31/5/2024;N;7;58;6;95
1/6/2024;M;9;76;20;85
1/6/2024;T;1;61;75;97
1/6/2024;N;3;27;1;33
2/6/2024;M;1;46;1;28
2/6/2024;T;5;22;48;23
2/6/2024;N;9;96;42;49
3/6/2024;M;3;5;69;85
3/6/2024;T;0;53;83;59
3/6/2024;N;5;36;85;20
4/6/2024;M;5;75;14;26
4/6/2024;T;4;34;95;34
4/6/2024;N;8;83;90;22
5/6/2024;M;6;96;20;34
5/6/2024;T;4;69;10;36
5/6/2024;N;2;1;92;13
6/6/2024;M;0;37;4;71
6/6/2024;T;0;89;1;48
6/6/2024;N;3;75;49;26
7/6/2024;M;9;77;43;18
7/6/2024;T;9;63;45;83
7/6/2024;N;3;19;50;49
8/6/2024;M;3;10;96;58
8/6/2024;T;2;12;79;27
8/6/2024;N;6;82;57;67
9/6/2024;M;5;92;38;12
9/6/2024;T;5;51;93;52
9/6/2024;N;8;3;74;99
10/6/2024;M;9;85;37;61
10/6/2024;T;8;18;34;44
10/6/2024;N;9;71;91;95
11/6/2024;M;9;88;16;78
11/6/2024;T;6;54;14;55
11/6/2024;N;0;41;32;84
12/6/2024;M;4;21;49;70
12/6/2024;T;3;61;2;33
12/6/2024;N;3;65;0;39
13/6/2024;M;9;47;24;59
13/6/2024;T;7;55;21;53
13/6/2024;N;3;6;72;18
14/6/2024;M;1;18;8;14
14/6/2024;T;7;29;18;0
14/6/2024;N;2;40;75;94
15/6/2024;M;6;39;60;28
15/6/2024;T;1;74;16;42
15/6/2024;N;2;8;44;35
16/6/2024;M;7;75;93;75
16/6/2024;T;4;27;40;91
16/6/2024;N;7;38;13;87
17/6/2024;M;7;48;25;75
17/6/2024;T;2;24;82;18
17/6/2024;N;7;99;55;55
18/6/2024;M;6;94;98;68
18/6/2024;T;0;1;3;25
18/6/2024;N;5;8;46;48
19/6/2024;M;0;28;25;31
19/6/2024;T;3;50;33;77
19/6/2024;N;6;53;32;36
20/6/2024;M;2;1;95;33
20/6/2024;T;9;11;50;11
20/6/2024;N;4;55;42;25
21/6/2024;M;7;43;48;54
21/6/2024;T;7;44;94;77
21/6/2024;N;4;11;52;57
22/6/2024;M;7;40;21;42
22/6/2024;T;4;56;47;59
22/6/2024;N;6;38;72;51
23/6/2024;M;1;37;91;8
23/6/2024;T;6;60;43;41
23/6/2024;N;2;68;20;42
24/6/2024;M;9;87;23;17
24/6/2024;T;3;5;3;52
24/6/2024;N;5;89;60;11
25/6/2024;M;0;3;78;62
25/6/2024;T;4;71;78;68
25/6/2024;N;6;88;71;1
26/6/2024;M;2;60;93;61
26/6/2024;T;7;89;31;79
26/6/2024;N;8;16;65;34
27/6/2024;M;5;9;9;8
27/6/2024;T;7;77;61;87
27/6/2024;N;0;62;58;85
28/6/2024;M;4;29;45;18
28/6/2024;T;8;91;78;36
28/6/2024;N;3;2;36;32
29/6/2024;M;0;36;41;97
29/6/2024;T;1;77;23;97
29/6/2024;N;5;86;81;23
30/6/2024;M;9;70;94;91
30/6/2024;T;7;71;9;80
30/6/2024;N;1;35;9;72
1/7/2024;M;7;57;31;99
1/7/2024;T;9;38;93;83
1/7/2024;N;6;71;60;50
2/7/2024;M;2;41;43;35
2/7/2024;T;2;20;76;58
2/7/2024;N;7;74;70;98
3/7/2024;M;3;48;86;83
3/7/2024;T;5;57;4;28
3/7/2024;N;1;82;34;36
4/7/2024;M;5;39;93;3
4/7/2024;T;3;36;38;20
4/7/2024;N;3;52;60;47
5/7/2024;M;2;31;83;28
5/7/2024;T;4;36;36;79
5/7/2024;N;4;16;49;96
6/7/2024;M;1;6;50;99
6/7/2024;T;7;2;59;27
6/7/2024;N;5;5;10;60
7/7/2024;M;8;27;54;26
7/7/2024;T;1;67;3;71
7/7/2024;N;0;97;9;33
8/7/2024;M;9;31;30;71
8/7/2024;T;0;83;25;0
8/7/2024;N;4;34;9;17
9/7/2024;M;0;97;12;67
9/7/2024;T;1;89;96;64
9/7/2024;N;9;4;98;94
10/7/2024;M;5;48;40;72
10/7/2024;T;6;86;32;59
10/7/2024;N;9;83;50;93
11/7/2024;M;4;28;38;85
11/7/2024;T;7;28;76;80
11/7/2024;N;8;60;75;45
12/7/2024;M;0;66;56;71
12/7/2024;T;4;28;67;32
12/7/2024;N;4;59;55;25
13/7/2024;M;8;91;83;33
13/7/2024;T;2;52;53;17
13/7/2024;N;8;74;89;81
14/7/2024;M;8;30;45;96
14/7/2024;T;8;73;46;31
14/7/2024;N;5;10;77;18
15/7/2024;M;7;61;33;57
15/7/2024;T;7;29;63;68
15/7/2024;N;9;83;34;1
16/7/2024;M;2;64;36;71
16/7/2024;T;3;38;96;88
16/7/2024;N;0;73;31;8
17/7/2024;M;8;16;84;98
17/7/2024;T;7;99;79;49
17/7/2024;N;2;97;54;32
18/7/2024;M;6;93;98;18
18/7/2024;T;6;66;61;27
18/7/2024;N;0;39;79;60
19/7/2024;M;4;11;23;13
19/7/2024;T;9;6;40;89
19/7/2024;N;8;47;13;26
20/7/2024;M;9;90;59;65
20/7/2024;T;9;85;4;23
20/7/2024;N;4;50;45;19
21/7/2024;M;9;97;55;17
21/7/2024;T;7;79;48;79
21/7/2024;N;7;7;81;64
22/7/2024;M;0;51;71;31
22/7/2024;T;0;82;54;53
22/7/2024;N;5;88;98;86
23/7/2024;M;6;17;24;20
23/7/2024;T;6;92;99;45
23/7/2024;N;0;82;62;50
24/7/2024;M;9;60;13;80
24/7/2024;T;9;40;20;91
24/7/2024;N;8;5;30;64
25/7/2024;M;7;87;91;19
25/7/2024;T;0;10;52;29
25/7/2024;N;6;75;42;31
26/7/2024;M;5;19;79;50
26/7/2024;T;0;8;93;9
26/7/2024;N;9;57;60;38
27/7/2024;M;6;3;36;77
27/7/2024;T;6;19;63;29
27/7/2024;N;1;26;60;28
28/7/2024;M;8;80;23;59
28/7/2024;T;7;6;15;40
28/7/2024;N;9;95;38;99
29/7/2024;M;3;97;12;48
29/7/2024;T;5;80;57;83
29/7/2024;N;1;36;90;40
30/7/2024;M;5;60;42;5
30/7/2024;T;3;31;63;55
30/7/2024;N;9;5;16;76
31/7/2024;M;3;70;24;70
31/7/2024;T;6;16;26;18
31/7/2024;N;3;2;23;34
1/8/2024;M;4;57;36;69
1/8/2024;T;6;13;4;15
1/8/2024;N;9;0;20;2
2/8/2024;M;5;85;31;77
2/8/2024;T;7;70;37;95
2/8/2024;N;2;12;52;70
3/8/2024;M;0;55;30;38
3/8/2024;T;8;18;28;51
3/8/2024;N;0;55;89;43
4/8/2024;M;0;12;60;97
4/8/2024;T;8;24;63;49
4/8/2024;N;0;86;21;43
5/8/2024;M;8;72;6;41
5/8/2024;T;6;1;34;38
5/8/2024;N;5;90;81;94
6/8/2024;M;1;88;76;17
6/8/2024;T;4;33;93;63
6/8/2024;N;5;39;99;79
7/8/2024;M;1;57;58;8
7/8/2024;T;1;55;80;33
7/8/2024;N;2;2;79;7
8/8/2024;M;0;99;92;19
8/8/2024;T;6;8;20;77
8/8/2024;N;2;90;12;18
9/8/2024;M;6;37;3;66
9/8/2024;T;5;40;34;94
9/8/2024;N;3;44;88;90
10/8/2024;M;0;50;58;63
10/8/2024;T;2;37;47;1
10/8/2024;N;8;36;64;8
11/8/2024;M;2;75;20;38
11/8/2024;T;3;64;26;55
11/8/2024;N;0;83;65;5
12/8/2024;M;1;55;65;26
12/8/2024;T;7;40;38;48
12/8/2024;N;4;7;80;9
13/8/2024;M;7;49;78;42
13/8/2024;T;9;11;54;46
13/8/2024;N;0;53;73;38
14/8/2024;M;7;63;90;65
14/8/2024;T;8;74;9;20
14/8/2024;N;0;94;81;33
15/8/2024;M;8;23;82;84
15/8/2024;T;7;55;22;5
15/8/2024;N;4;15;61;42
16/8/2024;M;4;96;47;42
16/8/2024;T;9;55;25;8
16/8/2024;N;1;55;97;70
17/8/2024;M;8;44;73;47
17/8/2024;T;0;66;73;58
17/8/2024;N;2;81;43;29
18/8/2024;M;3;30;90;29
18/8/2024;T;2;3;53;29
18/8/2024;N;4;63;20;63
19/8/2024;M;4;61;78;21
19/8/2024;T;6;18;78;26
19/8/2024;N;2;6;46;28
20/8/2024;M;8;50;49;25
20/8/2024;T;0;39;54;48
20/8/2024;N;1;27;30;30
21/8/2024;M;9;99;40;48
21/8/2024;T;4;70;37;6
21/8/2024;N;2;47;44;58
22/8/2024;M;3;75;61;49
22/8/2024;T;9;83;22;58
22/8/2024;N;0;31;53;0
23/8/2024;M;0;47;18;94
23/8/2024;T;2;29;93;32
23/8/2024;N;3;10;57;71
24/8/2024;M;3;26;76;40
24/8/2024;T;5;20;67;75
24/8/2024;N;5;26;44;51
25/8/2024;M;0;53;18;93
25/8/2024;T;8;53;50;49
25/8/2024;N;7;70;96;72
26/8/2024;M;0;85;64;55
26/8/2024;T;6;74;38;60
26/8/2024;N;0;31;74;89
27/8/2024;M;8;98;86;84
27/8/2024;T;3;10;99;23
27/8/2024;N;3;7;50;2
28/8/2024;M;7;61;86;78
28/8/2024;T;9;75;62;76
28/8/2024;N;4;75;18;67
29/8/2024;M;1;46;40;53
29/8/2024;T;0;71;66;89
29/8/2024;N;6;75;60;74
30/8/2024;M;1;12;94;47
30/8/2024;T;6;83;97;51
30/8/2024;N;3;32;73;92
31/8/2024;M;7;86;56;63
31/8/2024;T;9;17;56;81
31/8/2024;N;0;48;92;75
1/9/2024;M;2;79;41;53
1/9/2024;T;9;30;58;29
1/9/2024;N;2;34;31;56
2/9/2024;M;3;84;72;44
2/9/2024;T;7;89;36;18
2/9/2024;N;0;41;52;1
3/9/2024;M;3;0;61;59
3/9/2024;T;9;75;88;87
3/9/2024;N;0;86;1;79
4/9/2024;M;4;74;52;37
4/9/2024;T;1;89;31;54
4/9/2024;N;7;12;91;96
5/9/2024;M;2;84;96;1
5/9/2024;T;9;89;41;13
5/9/2024;N;4;37;13;96
6/9/2024;M;6;85;75;41
6/9/2024;T;0;25;77;73
6/9/2024;N;7;9;31;30
7/9/2024;M;7;69;69;24
7/9/2024;T;1;40;33;24
7/9/2024;N;7;9;80;22
8/9/2024;M;6;88;60;82
8/9/2024;T;8;2;47;77
8/9/2024;N;1;33;21;28
9/9/2024;M;6;35;20;15
9/9/2024;T;4;78;63;60
9/9/2024;N;1;21;25;98
10/9/2024;M;2;30;11;3
10/9/2024;T;5;98;47;12
10/9/2024;N;7;40;30;47
11/9/2024;M;4;68;67;84
11/9/2024;T;8;34;52;28
11/9/2024;N;4;39;39;95
12/9/2024;M;9;8;23;79
12/9/2024;T;2;10;87;68
12/9/2024;N;8;9;92;90
13/9/2024;M;8;61;8;14
13/9/2024;T;7;85;61;8
13/9/2024;N;4;75;30;35
14/9/2024;M;8;26;93;33
14/9/2024;T;9;46;49;53
14/9/2024;N;2;93;80;95
15/9/2024;M;9;40;12;73
15/9/2024;T;8;37;31;50
15/9/2024;N;5;17;46;64
16/9/2024;M;8;43;47;3
16/9/2024;T;2;59;52;81
16/9/2024;N;5;87;7;56
17/9/2024;M;5;96;24;18
17/9/2024;T;5;54;15;98
17/9/2024;N;7;77;25;27
18/9/2024;M;1;54;71;13
18/9/2024;T;2;12;5;3
18/9/2024;N;5;51;7;67
19/9/2024;M;4;3;25;24
19/9/2024;T;8;6;45;82
19/9/2024;N;3;11;59;75
20/9/2024;M;0;97;50;67
20/9/2024;T;8;81;34;6
20/9/2024;N;3;62;24;73
21/9/2024;M;4;42;71;15
21/9/2024;T;5;95;31;38
21/9/2024;N;7;27;44;89
22/9/2024;M;5;32;2;41
22/9/2024;T;2;58;16;81
22/9/2024;N;0;43;70;76
23/9/2024;M;5;56;56;27
23/9/2024;T;7;23;61;48
23/9/2024;N;8;93;60;1
24/9/2024;M;8;14;94;14
24/9/2024;T;7;99;91;8
24/9/2024;N;5;11;21;98
25/9/2024;M;5;60;23;35
25/9/2024;T;2;48;70;36
25/9/2024;N;4;13;93;89
26/9/2024;M;7;30;13;35
26/9/2024;T;9;4;62;90
26/9/2024;N;6;80;25;17
27/9/2024;M;3;61;74;91
27/9/2024;T;2;32;48;61
27/9/2024;N;8;55;8;5
28/9/2024;M;8;38;14;60
28/9/2024;T;1;76;53;26
28/9/2024;N;9;36;97;26
29/9/2024;M;6;18;91;45
29/9/2024;T;2;0;29;29
29/9/2024;N;8;90;38;68
30/9/2024;M;8;87;34;40
30/9/2024;T;8;20;19;8
30/9/2024;N;9;64;47;43
1/10/2024;M;8;72;91;83
1/10/2024;T;9;15;82;93
1/10/2024;N;5;70;0;87
2/10/2024;M;3;38;30;68
2/10/2024;T;7;19;55;60
2/10/2024;N;0;91;19;24
3/10/2024;M;6;28;77;83
3/10/2024;T;6;30;52;29
3/10/2024;N;9;50;86;88
4/10/2024;M;1;76;84;44
4/10/2024;T;0;6;5;25
4/10/2024;N;0;83;27;4
5/10/2024;M;9;72;76;4
5/10/2024;T;6;23;12;80
5/10/2024;N;2;75;30;48
6/10/2024;M;2;74;57;37
6/10/2024;T;7;83;33;26
6/10/2024;N;9;90;34;34
7/10/2024;M;2;3;83;85
7/10/2024;T;7;75;12;38
7/10/2024;N;3;85;94;99
8/10/2024;M;4;43;9;24
8/10/2024;T;2;55;17;74
8/10/2024;N;7;5;13;17
9/10/2024;M;5;64;2;46
9/10/2024;T;7;85;26;11
9/10/2024;N;8;43;55;80
10/10/2024;M;6;61;50;54
10/10/2024;T;1;17;55;28
10/10/2024;N;6;83;82;7
11/10/2024;M;5;80;26;86
11/10/2024;T;4;93;26;65
11/10/2024;N;9;63;11;16
12/10/2024;M;2;11;18;21
12/10/2024;T;6;93;18;98
12/10/2024;N;5;32;23;51
13/10/2024;M;9;5;6;11
13/10/2024;T;5;83;24;3
13/10/2024;N;6;0;86;14
14/10/2024;M;9;92;26;71
14/10/2024;T;3;27;62;5
14/10/2024;N;9;2;93;28
15/10/2024;M;8;76;97;14
15/10/2024;T;5;2;99;85
15/10/2024;N;6;14;9;64
16/10/2024;M;7;49;29;67
16/10/2024;T;3;84;68;5
16/10/2024;N;7;23;19;27
17/10/2024;M;7;38;97;59
17/10/2024;T;6;21;32;26
17/10/2024;N;0;61;33;56
18/10/2024;M;0;49;21;89
18/10/2024;T;9;79;41;24
18/10/2024;N;9;52;95;56
19/10/2024;M;1;77;6;64
19/10/2024;T;6;67;71;56
19/10/2024;N;7;17;5;47
20/10/2024;M;5;81;99;74
20/10/2024;T;7;69;36;94
20/10/2024;N;5;43;14;36
21/10/2024;M;1;91;9;50
21/10/2024;T;1;15;64;12
21/10/2024;N;5;28;45;78
22/10/2024;M;3;64;98;67
22/10/2024;T;9;8;2;86
22/10/2024;N;6;56;6;81
23/10/2024;M;8;87;90;42
23/10/2024;T;5;0;55;31
23/10/2024;N;7;14;87;82
24/10/2024;M;3;21;30;78
24/10/2024;T;8;15;38;48
24/10/2024;N;6;11;58;5
25/10/2024;M;6;39;22;10
25/10/2024;T;4;69;56;95
25/10/2024;N;2;82;45;18
26/10/2024;M;5;35;55;20
26/10/2024;T;8;48;44;27
26/10/2024;N;1;87;75;54
27/10/2024;M;0;72;59;38
27/10/2024;T;5;99;78;48
27/10/2024;N;2;27;84;93
28/10/2024;M;2;70;62;77
28/10/2024;T;3;51;76;52
28/10/2024;N;5;36;51;94
29/10/2024;M;4;3;43;5
29/10/2024;T;3;63;50;38
29/10/2024;N;9;51;61;80
30/10/2024;M;2;15;47;32
30/10/2024;T;3;5;52;73
30/10/2024;N;0;1;94;88
31/10/2024;M;2;16;33;5
31/10/2024;T;2;3;89;68
31/10/2024;N;5;28;88;45
1/11/2024;M;1;54;13;87
1/11/2024;T;2;10;84;87
1/11/2024;N;5;45;92;43
2/11/2024;M;5;5;15;27
2/11/2024;T;2;13;94;58
2/11/2024;N;2;16;15;15
3/11/2024;M;3;81;79;15
3/11/2024;T;3;71;59;78
3/11/2024;N;3;37;38;68
4/11/2024;M;9;43;14;49
4/11/2024;T;6;1;96;33
4/11/2024;N;9;83;15;39
5/11/2024;M;3;50;78;14
5/11/2024;T;0;12;92;57
5/11/2024;N;1;25;93;75
6/11/2024;M;3;90;48;65
6/11/2024;T;1;68;28;50
6/11/2024;N;9;20;13;41
7/11/2024;M;6;15;26;79
7/11/2024;T;0;96;36;76
7/11/2024;N;3;73;49;78
8/11/2024;M;9;44;0;31
8/11/2024;T;5;56;98;74
8/11/2024;N;2;42;59;86
9/11/2024;M;0;68;16;40
9/11/2024;T;2;96;92;38
9/11/2024;N;9;64;61;15
10/11/2024;M;5;30;19;13
10/11/2024;T;4;48;44;43
10/11/2024;N;7;19;19;31
11/11/2024;M;8;79;60;84
11/11/2024;T;5;81;88;89
11/11/2024;N;5;67;44;46
12/11/2024;M;5;93;79;94
12/11/2024;T;2;65;89;67
12/11/2024;N;7;77;20;17
13/11/2024;M;4;89;82;11
13/11/2024;T;8;34;63;71
13/11/2024;N;4;95;36;41
14/11/2024;M;9;39;96;42
14/11/2024;T;6;47;69;50
14/11/2024;N;5;80;96;16
15/11/2024;M;6;88;33;87
15/11/2024;T;5;38;74;53
15/11/2024;N;6;90;50;19
16/11/2024;M;1;59;46;92
16/11/2024;T;1;28;68;35
16/11/2024;N;0;80;36;92
17/11/2024;M;9;42;37;84
17/11/2024;T;2;26;11;50
17/11/2024;N;4;83;3;38
18/11/2024;M;3;73;94;91
18/11/2024;T;3;38;44;63
18/11/2024;N;2;53;97;28
19/11/2024;M;2;63;95;13
19/11/2024;T;3;60;42;63
19/11/2024;N;6;34;28;59
20/11/2024;M;4;87;50;53
20/11/2024;T;6;54;19;37
20/11/2024;N;1;72;23;11
21/11/2024;M;8;14;17;95
21/11/2024;T;9;22;83;4
21/11/2024;N;8;53;94;33
22/11/2024;M;4;54;91;99
22/11/2024;T;1;94;66;59
22/11/2024;N;4;92;95;3
23/11/2024;M;5;50;26;69
23/11/2024;T;4;73;55;59
23/11/2024;N;2;73;56;41
24/11/2024;M;5;21;52;24
24/11/2024;T;7;92;34;45
24/11/2024;N;1;35;18;57
25/11/2024;M;3;99;80;49
25/11/2024;T;5;61;6;84
25/11/2024;N;9;6;47;44
26/11/2024;M;0;20;90;91
26/11/2024;T;7;1;48;12
26/11/2024;N;8;8;27;5
27/11/2024;M;0;43;79;1
27/11/2024;T;0;83;91;28
27/11/2024;N;6;41;21;12
28/11/2024;M;1;39;67;7
28/11/2024;T;2;18;59;52
28/11/2024;N;0;74;3;12
29/11/2024;M;4;45;69;7
29/11/2024;T;1;37;53;87
29/11/2024;N;1;30;91;62
30/11/2024;M;2;27;83;80
30/11/2024;T;1;54;40;68
30/11/2024;N;1;84;80;3
1/12/2024;M;0;59;28;26
1/12/2024;T;9;78;90;19
1/12/2024;N;8;35;4;63
2/12/2024;M;6;31;58;16
2/12/2024;T;8;9;94;7
2/12/2024;N;9;68;64;58
3/12/2024;M;8;12;27;19
3/12/2024;T;1;29;47;57
3/12/2024;N;9;22;78;66
4/12/2024;M;8;30;19;51
4/12/2024;T;6;69;0;93
4/12/2024;N;5;55;70;48
5/12/2024;M;6;72;32;50
5/12/2024;T;6;64;2;35
5/12/2024;N;9;96;42;38
6/12/2024;M;2;87;20;21
6/12/2024;T;7;82;21;89
6/12/2024;N;7;63;91;22
7/12/2024;M;9;96;78;62
7/12/2024;T;1;99;47;15
7/12/2024;N;4;10;68;78
8/12/2024;M;5;25;17;25
8/12/2024;T;7;15;88;75
8/12/2024;N;2;18;81;52
9/12/2024;M;3;58;34;43
9/12/2024;T;4;32;81;11
9/12/2024;N;4;23;33;34
10/12/2024;M;9;34;40;96
10/12/2024;T;3;99;82;0
10/12/2024;N;2;84;57;95
11/12/2024;M;1;13;11;78
11/12/2024;T;0;98;27;19
11/12/2024;N;0;70;6;52
12/12/2024;M;6;74;92;88
12/12/2024;T;7;31;54;88
12/12/2024;N;8;80;21;2
13/12/2024;M;1;96;70;26
13/12/2024;T;9;77;65;67
13/12/2024;N;1;39;64;31
14/12/2024;M;8;88;23;86
14/12/2024;T;0;82;60;70
14/12/2024;N;1;71;87;14
15/12/2024;M;8;31;86;66
15/12/2024;T;8;12;71;90
15/12/2024;N;1;95;27;43
16/12/2024;M;0;91;64;81
16/12/2024;T;0;81;93;38
16/12/2024;N;0;91;46;14
17/12/2024;M;5;14;29;39
17/12/2024;T;8;18;59;73
17/12/2024;N;9;12;82;36
18/12/2024;M;9;91;51;69
18/12/2024;T;7;28;7;9
18/12/2024;N;2;3;40;34
19/12/2024;M;8;45;44;73
19/12/2024;T;7;17;60;72
19/12/2024;N;7;88;48;14
20/12/2024;M;7;1;51;38
20/12/2024;T;3;68;18;95
20/12/2024;N;8;91;39;15
21/12/2024;M;6;22;81;47
21/12/2024;T;4;62;38;12
21/12/2024;N;3;62;82;57
22/12/2024;M;4;69;77;13
22/12/2024;T;9;2;59;79
22/12/2024;N;1;94;55;29
23/12/2024;M;8;51;84;7
23/12/2024;T;8;98;53;5
23/12/2024;N;3;98;43;16
24/12/2024;M;2;13;45;86
24/12/2024;T;7;97;47;7
24/12/2024;N;3;46;47;92
25/12/2024;M;3;48;68;82
25/12/2024;T;8;94;65;53
25/12/2024;N;7;69;73;48
26/12/2024;M;7;53;0;99
26/12/2024;T;3;32;73;39
26/12/2024;N;6;93;89;10
27/12/2024;M;2;80;12;91
27/12/2024;T;6;93;64;50
27/12/2024;N;2;17;41;6
28/12/2024;M;2;9;68;58
28/12/2024;T;2;43;45;10
28/12/2024;N;5;18;66;45
29/12/2024;M;9;22;65;31
29/12/2024;T;1;17;25;13
29/12/2024;N;5;4;72;14
30/12/2024;M;6;15;7;74
30/12/2024;T;5;85;99;91
30/12/2024;N;7;90;98;22
31/12/2024;M;3;72;82;95
31/12/2024;T;4;96;44;54
31/12/2024;N;6;42;38;87
1/1/2025;M;8;43;61;9
1/1/2025;T;2;88;96;1
1/1/2025;N;4;25;85;64
2/1/2025;M;6;92;86;24
2/1/2025;T;6;81;63;81
2/1/2025;N;6;77;10;13
3/1/2025;M;0;47;1;97
3/1/2025;T;5;3;0;87
3/1/2025;N;2;1;36;30
4/1/2025;M;3;69;30;9
4/1/2025;T;6;58;39;10
4/1/2025;N;4;30;87;99
5/1/2025;M;6;68;28;47
5/1/2025;T;6;31;33;38
5/1/2025;N;7;16;33;56
6/1/2025;M;5;69;15;66
6/1/2025;T;5;93;55;73
6/1/2025;N;1;98;76;15
7/1/2025;M;1;98;89;38
7/1/2025;T;9;7;47;94
7/1/2025;N;1;35;68;35
8/1/2025;M;9;25;79;60
8/1/2025;T;2;93;90;7
8/1/2025;N;0;2;41;12
9/1/2025;M;0;71;51;89
9/1/2025;T;6;36;45;45
9/1/2025;N;7;46;42;11
10/1/2025;M;8;25;34;45
10/1/2025;T;6;72;37;73
10/1/2025;N;1;79;43;51
11/1/2025;M;7;55;90;65
11/1/2025;T;4;62;44;55
11/1/2025;N;1;91;58;9
12/1/2025;M;1;6;70;16
12/1/2025;T;4;54;70;64
12/1/2025;N;5;59;69;74
13/1/2025;M;1;11;13;15
13/1/2025;T;9;86;25;49
13/1/2025;N;2;60;8;15
14/1/2025;M;7;69;39;25
14/1/2025;T;5;76;25;7
14/1/2025;N;1;64;10;96
15/1/2025;M;9;78;65;26
15/1/2025;T;3;19;11;97
15/1/2025;N;6;12;97;29
16/1/2025;M;4;92;91;5
16/1/2025;T;9;63;43;52
16/1/2025;N;3;64;66;81
17/1/2025;M;2;58;71;26
17/1/2025;T;6;48;76;98
17/1/2025;N;5;31;1;51
18/1/2025;M;3;97;36;80
18/1/2025;T;0;22;99;48
18/1/2025;N;4;45;17;51
19/1/2025;M;8;87;21;24
19/1/2025;T;3;70;13;61
19/1/2025;N;5;50;7;27
20/1/2025;M;7;21;29;48
